;1990;1995;2000;2005;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Philippines;44311593755.7845;74119987244.5011;83670261708.0015;107419986400.763;176131654910.527;208368892319.233;234216730703.914;261920542606.89;283902829721.087;297483553299.658;306446140628.709;318626761492.867;328480867142.69;346842094174.513;376823278560.849;361489354350
Poland;65977749036.9844;142292783505.155;172219461126.067;306144336269.51;439737508413.192;479834179020.33;528301269069.799;498523568248.119;521016262734.924;542477096211.761;477811911394.084;472630364208.177;526508877305.321;587408980271.71;595862086928.211;594164690894.936
Portugal;78713860216.5659;118122007430.012;118310710337.203;197180330804.626;243701635176.438;237880908317.652;244797226567.109;216236608773.976;226369502104.236;229596170846.995;199313894327.486;206286022781.894;220811110492.149;242194788533.537;239510770948.274;231226743398.402
Qatar;7360439423.07692;8137911978.02198;17759890109.8901;44530494505.4945;97798351648.3516;125122306346.154;167775268614.037;186833502362.128;198727642979.297;206224598564.624;161739955577.748;151732181857.113;161099122215.307;183334953813.209;175837550996.185;146373588866.511
Romania;38995454545.4545;37435317265.1254;37253259016.9976;98452791982.7024;174103695930.213;166309355234.589;183326740143.017;170635805316.879;190801346194.297;199959363430.073;177729210874.504;188128818486.401;211695422578.655;241457403085.042;249696854574.199;248715551366.635
Russian Federation;516814274021.956;395537185734.854;259710142196.943;764017107992.392;1222644282201.86;1524917468442.01;2045925608274.37;2208295773643.15;2292473246621.08;2059241965490.83;1363481063446.77;1276786979221.81;1574199387070.9;1657328865709.99;1687448525466.61;1483497784867.6
Rwanda;2550185618.14774;1293535010.94467;2067528500.40621;2932213574.70995;5671332137.79866;6121234528.98826;6881038269.61727;7650300319.83;7815599502.65683;8241332516.54991;8539048447.78065;8690485823.14546;9253098954.27769;9640280084.19572;10355974217.3735;10333991891.7032
Saudi Arabia;117630271802.48;143343036351.096;189514926222.667;328459700124.064;429097899279.013;528207332649.536;671238840108.229;735974843348.664;746647127407.619;756350347320.381;654269902880;644935541440;688586244293.333;786521831573.333;792966838160;700117873249.269
Senegal;7237100724.34196;6176312552.1388;5924239700.81588;11022821631.8674;16248212852.2153;16230887978.4993;17902207621.6248;17824398468.8858;18965572150.2913;19797254643.1212;17774766636.0459;19040312815.1337;20996564751.5994;23116699808.1723;23306213742.3602;24910904235.857
Serbia;105824000000;16832598870.0565;6875845986.52121;27683225959.2468;45162894380.9318;41819468691.8251;49258136128.9672;43309252921.0567;48394239474.6762;47062206677.6539;39655958842.5478;40692643373.0327;44179055279.8887;50640650221.4622;51475016532.1293;52960134078.6888
Singapore;36144336768.7023;87810991957.1046;96074477958.2367;127807618360.971;194152286008.938;239809387605.427;279351168707.267;295087220933.024;307576360584.992;314851156183.411;308004146057.608;318763807455.664;343337750742.269;375981539145.907;374386306993.109;339998477929.985
Slovakia;0;25840146405.2288;29169953012.7142;62785305310.2848;89046289247.0131;90310718349.0156;99122802874.1718;94534730680.6023;98848641554.6311;101189715749.374;88467555243.7256;89655253976.4258;95209466459.44;105474651206.555;105119160234.117;104574146248.365
Slovenia;0;21352224019.4096;20289627636.6767;36206395970.6504;50368056404.5568;48161250405.2468;51516366654.8197;46580457470.2769;48401896808.3064;49930685013.4603;43090173394.6913;44736333522.4522;48469082710.3089;54137142149.4799;54178877605.9999;53589609580.7099
Somalia;917044228.012679;0;0;0;0;0;0;0;3892402684.75612;3963532302.4655;4048860871.41323;4198485403.87919;4508845348.32757;4720727283.20485;4942319040.69822;4917607582.22895
South Africa;115552349035.441;155460927990.383;136361298082.061;257772710832.953;295936485832.635;375349442837.24;416418874936.305;396332702639.496;366829390478.954;350904575292.317;317620522794.827;296357282715.109;349554116683.818;368288939768.322;351431649241.439;301923639269.552
South Sudan;0;0;0;0;12231264525.0671;14602072410.9506;14907308932.7534;11931472169.4915;18426469016.9492;13962212847.4576;11997800760.2242;11997800760.2242;11997800760.2242;11997800760.2242;11997800760.2242;11997800760.2242
Spain;536558591250.408;614609020549.773;596877648793.072;1153285660987.44;1485583495415.39;1420722034063;1478772824224.03;1324820091194.67;1354757433212.72;1369398844599.58;1195119269971.52;1232076017361.53;1309297246509.31;1420300232663.59;1393046093137.25;1281484640043.58
Sri Lanka;8032551173.24014;13029697560.9756;16330814179.9766;24405791044.7761;42066217871.5349;56725749221.9043;65292753005.4665;68434409315.1123;74317806538.3632;79356449840.5771;80604080688.5775;82401038709.5356;87421762728.6293;87954272082.1068;83975584254.4032;80706600228.6499
Sudan;12408647540.9836;13829744878.6366;12257418326.0734;26524538565.7403;49957202646.4102;58167563412.7594;57060450038.1388;52766746152.1786;57730380599.5285;64941713057.3775;64458521787.0803;52804065669.9124;45017179069.0973;34522586970.0018;32250448249.4595;26110829190.4008
Sweden;261846194498.885;267305875261.099;262835454366.855;392218088878.779;436537014293.554;495812558843.31;574094112972.733;552483727282.803;586841821796.891;581964017237.095;505103781349.757;515654671469.547;541018749769.097;555455371487.089;533879529188.454;541063604339.715
Switzerland;258066552692.197;342617007188.161;272055499763.145;408689354320.591;541506500321.662;583782978345.834;699579638413.011;668043613696.287;688504173431.454;709182559935.301;702149580770.901;695600652899.283;704478516963.855;735539301552.674;731767398052.879;752248045730.11
Syrian Arab Republic;12308624283.9787;11396706586.8263;19325894913.1254;28858965517.2414;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;0;1231040564.3739;860521119.298753;2312327536.41789;4979481980.35098;5642178579.58438;6522732202.50748;7633049792.09321;8448469837.53831;9112544556.05962;8271454300.59548;6992393787.40891;7536439875.08334;7765014424.33779;8300784856.87904;8194150301.78553
Tanzania, United Republic of;4258743262.82876;5255221424.80962;13375976353.6994;18399046025.2688;29081425282.2949;32014249841.4151;34657139495.4031;39650530214.3287;45680532613.7591;49964788814.0926;47378599025.3044;49774021003.0748;53320625958.5628;57003713748.2316;61136873747.3324;62409748426.5824
Thailand;85343063965.9182;169278753531.981;126392233706.79;189318549680.384;281710416557.292;341104820155.464;370819140946.553;397558222957.17;420333203150.426;407339361695.577;401296437424.995;413366150655.591;456356961443.497;506611070188.362;544263968873.601;501794961925.244
Togo;1628427515.41881;1309382885.33029;1491891107.95711;2281482855.46518;3379258564.97242;3429461495.41335;3872459249.74631;3873308389.30006;4321655656.33177;4574986536.90791;4180866177.03946;6031632168.17391;6395472574.41445;7112200725.00232;7220395247.74241;7574635241.30191
Trinidad and Tobago;5068000000;5329214163.22002;8154338232.95978;15982282462.3786;19172165225.5015;22157948396.2042;25433011405.3017;25763220107.0051;27268478564.5547;27615843098.0949;24959858249.4433;22386264807.3174;22385426653.883;23679919654.9891;23208326547.5327;21529824769.2969
Tunisia;12290568181.8182;18030876599.3444;21473188881.5933;32273007553.5687;43454935940.1615;44050929160.2627;45810626509.4474;45044112939.3687;46251061734.4741;47632326088.237;43173531810.7667;41801284916.2011;39802554352.3188;39770478673.1648;39195716330.4253;39235672868.2722
Turkey;150676291094.21;169485941048.035;274302959127.239;506314592066.542;649289324631.255;776967610957.286;838785707000.17;880555967207.49;957799371565.729;938934394763.917;864316670330.882;869692960365.551;858996263095.858;778377023568.884;761428183369.171;720101212394.114
Turkmenistan;0;2482228439.71407;2904662604.82053;8103901996.37024;20214385964.9123;22583157894.7368;29233333333.3333;35164210526.3158;39197543859.6491;43524210526.3158;35799714285.7143;36169428571.4286;37926285714.2857;40765428571.4286;45231428571.4286;45231428571.4286
Uganda;4304398865.88268;5755818947.42125;6193246837.09687;9239221858.55839;25019909334.6707;26558906013.7722;27752712167.4799;27188666946.7055;28791625559.2282;32472363451.8826;32248116472.5115;29078589751.4596;30744473839.7437;32912338571.3403;35170037380.863;37372032557.5944
Ukraine;0;48213868178.0874;31261527363.144;86057915585.3026;117113410001.027;136013155905.036;163159671670.265;175781379051.433;183310146378.081;133503411375.739;91030959454.6961;93355993628.5042;112190355158.178;130901858421.72;153929501862.341;155582008717.426
United Arab Emirates;50701443748.2975;65743666575.8649;104337372362.151;180617467964.602;253547358747.447;289787338325.391;350666031313.819;374590605854.323;390107556160.653;403137100068.074;358135057862.492;357045064669.843;385605506848.196;422215043594.282;421142267937.372;421142267937.372
United Kingdom;1093169389204.55;1341584345905;1657816613708.58;2538680000000;2410909799034.12;2475244321361.11;2659310054646.23;2704887678386.72;2786022872706.81;3063803240208.01;2932784751846.27;2693247611031.81;2662484018735.82;2857316524862.61;2830813507746.87;2707743777173.91
United States of America;5963144000000;7639749000000;10252345464000;13036640230000;14448933025000;14992052727000;15542581104000;16197007349000;16784849196000;17527163695000;18238300569000;18745075687000;19542979183000;20611860934000;21433224697000;20936600000000
Uruguay;9298839655.23139;19297663096.5506;22823255803.0657;17362857684.8695;31660911278.5627;40284481653.4343;47962439302.6658;51264390114.2305;57531233351.2089;57236013087.7063;53274304222.136;57236652490.1699;64233966861.2518;64515038268.1373;61231149880.5857;53628827440.3582
Uzbekistan;0;13350468917.4115;13760513969.314;14307509838.8053;33689223673.2577;46679875793.5724;56516280748.3777;63628854498.5024;68997168337.6782;76658542757.4707;81847410181.7953;81779012350.8833;59159945320.5668;50392607758.2324;57726542784.9204;57707189945.4215
Venezuela;48598315565.032;77407726244.3439;117140723529.412;145510008134.75;329787628928.471;393192354510.653;316482190800.364;381286237847.667;371005379786.566;482359318767.703;482359318767.703;482359318767.703;482359318767.703;482359318767.703;482359318767.703;482359318767.703
Vietnam;6471740805.56984;20736164458.9505;31172518403.3162;57633255618.2731;106014659770.222;115931749697.241;135539438559.709;155820001920.492;171222025117.381;186204652922.262;193241108709.536;205276172134.901;223779865815.183;245213686369.157;261921244843.172;271158442059.082
Yemen;5647119229.00763;4258788725.44991;9652436179.64605;16746344766.2044;25130274124.2525;30906749533.221;32726417212.348;35401341663.0425;40415235701.9871;43206469767.4419;42445102386.6049;30933825064.3657;26736138944.5558;23486269598.9858;23486269598.9858;23486269598.9858
Zambia;3285217391.30435;3807067121.8609;3600683039.73254;8331870169.14977;15328342303.9575;20265559483.8548;23459515275.5776;25503060420.026;28045553105.1354;27150728123.781;21251216798.7762;20958412538.3093;25873601260.8353;26311637646.6539;23308688906.1288;19320053859.279
Zimbabwe;8783816700;7111270700;6689957600;5755215200;9665793300;12041655200;14101920300;17114849900;19091020000;19495519600;19963120600;20548678100;19015327919.1087;19523622341.6133;16932434838.6928;16768513442.6415
