id_master_country;date_in;date_out;energy;primary_goods;manufactures;services;investments;troops;military_equipment;migrations;tourism;sports;culture;information;technology;science;education;cooperation;economic_presence;military_presence;soft_presence;iepg
un458;2005-01-01;2005-12-31;99.83720908;85.30377514;93.99114031;38.50028321;5.139696122;0.196588435;6;47.3966945;214.0456464;16.79447135;7;0.456142857;1.993965167;4.735239736;35.48542874;0.539461799;58.0498026;3.040260102;30.95436412;36.7843741
un470;2005-01-01;2005-12-31;0.137983195;0.754043384;1.980715534;3.954336676;0.232049113;0;0;0.272205253;15.2545464;17.40432646;72;0.110714286;0.494079864;0.216836473;0.915860432;0;1.488835927;0;13.63025737;6.835676042
un484;2005-01-01;2005-12-31;167.6707134;94.74488651;146.9034247;30.81171232;6.913831699;0;9;14.12342119;285.4853838;64.03615239;27.00521399;1.926857143;2.735084964;21.074161;2.864145351;0;80.76253868;4.41;38.97675445;49.32467174
un566;2005-01-01;2005-12-31;286.7082442;4.978208148;0.73269609;3.5255558;0.070442197;8.492620373;2;22.70617849;13.15720911;46.46695099;2;0.021428571;0.017645709;3.152919527;10;0;53.23038304;5.31123639;8.363821453;24.92470125
un578;2005-01-01;2005-12-31;369.2926873;68.65189606;15.79914463;57.66138416;21.67451432;1.112992983;3;8.655678597;49.81501746;72.45752722;13.92279397;6.145571429;10.8344656;19.40979456;20.2851732;94.19070447;97.45475121;2.037626421;28.81268004;50.61265851
un554;2005-01-01;2005-12-31;2.845572463;79.38388741;6.036566513;17.0938685;2.702101099;0.731913864;2;20.03020978;30.65238914;52.27332725;14;0.653571429;4.393781652;16.27445637;61.72445166;9.22142513;16.67355775;1.353276071;21.25873419;16.33149384
un586;2005-01-01;2005-12-31;3.547030533;12.62103146;11.6859237;7.23366427;0.202929509;28.54766513;7;83.01183458;10.39549789;10.8366561;0.07241654;0.103142857;0.105874257;3.410779117;0.58887555;0;6.33288878;17.98930922;9.683219114;9.739068004
un616;2005-01-01;2005-12-31;24.05800378;73.66039536;62.19637245;32.0418371;1.464040343;4.745342366;2;19.27876072;198.0094836;102.6701772;2.575626838;3.054285714;2.2410051;40.97037252;15.41824545;6.904773866;34.09583959;3.400124607;35.27469777;29.72679996
un620;2005-01-01;2005-12-31;7.720848713;29.66558001;26.75823245;29.90581325;9.788543928;2.398378902;3;17.83895049;75.15241519;56.37743804;2.008268448;1.249428571;1.817508073;15.8759461;25.75005942;12.91707562;20.02128313;2.69317324;19.30241383;16.91810567
un826;2005-01-01;2005-12-31;191.1397136;238.9727719;255.187826;408.4358614;279.5847549;115.1947738;121;136.353717;365.2623626;245.5707514;207.0317659;111.6505714;104.762577;232.249444;481.9984226;376.5362439;283.1414584;118.0393346;244.8872423;239.1281792
un203;2005-01-01;2005-12-31;13.29274204;32.08663011;60.56757959;23.31806351;0.84213589;2.047544157;0;10.58701855;82.53869001;93.35747573;3.359121732;3.172285714;2.946833477;17.65459122;28.03895359;4.556766385;24.25958134;1.04424752;22.15459284;19.57683322
un642;2005-01-01;2005-12-31;15.57022837;14.78290357;19.55966703;10.00970192;0.04972282;4.727195742;1;3.118097863;76.06430097;165.2185838;4.628923745;1.925285714;0.335268479;7.586346335;16.3674099;0;10.95151135;2.900869828;22.55437812;15.00072742
un643;2005-01-01;2005-12-31;784.4011928;157.6460736;39.10887474;49.10965747;34.21321547;105.3502299;220;282.1467012;289.2110885;675.2348515;9.178796437;2.052142857;7.252386582;73.41086702;136.9249191;3;189.6986365;161.5286172;126.8153433;156.2651185
un702;2005-01-01;2005-12-31;147.2654758;53.05874894;163.4180377;109.551613;0.037289813;0;2;34.89515321;92.21770622;22.65846275;15;3.529142857;18.1221436;19.01128429;24.7610515;0;91.29559689;0.98;23.34359728;45.58718156
un710;2005-01-01;2005-12-31;29.43236559;115.0307447;21.94895471;22.22434193;8.794994978;7.240503266;2;29.1669307;95.99551873;70.58104997;8;0.125928571;1.129325405;14.0621383;75.88622743;2;32.0399109;4.672656666;28.56228085;26.0614404
un752;2005-01-01;2005-12-31;34.10190188;78.96312903;90.95315486;84.65347948;48.25163883;2.836922332;1;25.9946674;63.61054661;83.35316482;11.16705337;22.51942857;55.35459053;50.47601466;30.22490807;113.34497;66.60990646;1.93683039;46.71647901;47.11123766
un756;2005-01-01;2005-12-31;14.66657378;53.89391872;105.577271;97.98487971;100.7603478;0.783329301;0;38.76568114;94.17174717;65.78396342;0;10.20914286;89.14612412;50.10387639;55.69642481;59.95679585;79.49585969;0.399497943;48.17714642;52.43383371
un764;2005-01-01;2005-12-31;25.07090544;114.9628133;74.21278702;39.12177258;1.182355956;0.553472054;8;22.93587357;150.6826116;75.15564644;1;0.972552857;0.670536959;7.618578783;6.560891094;2.485907403;43.60590635;4.202270748;23.20028772;27.91474009
un792;2005-01-01;2005-12-31;13.88763961;56.53840489;53.26711418;52.64959038;1.939492951;6.983426083;19;31.15582289;264.0951488;105.1095977;78;4.171428571;1.464593884;41.82892774;27.50003406;20.26488249;33.11686456;12.8715473;56.70890587;40.7299528
un804;2005-01-01;2005-12-31;17.57878878;40.51750377;20.85519424;18.3968721;0.109162081;7.533873699;9;125.9100418;229.6779741;176.5954103;0;0.116285714;4.164387429;11.86740157;35.2099137;0;16.86215904;8.252275587;50.57036549;30.99035265
eu900;2005-01-01;2005-12-31;273.6678808;747.464645;942.0975223;944.42171;673.9669923;184.4422937;370;795.5994309;962.4326898;1920.011883;419.3748497;208.9995714;1092.869369;1212.121745;998.4528771;2043.461066;727.2985382;275.3655698;994.3879735;777.8504035
un862;2005-01-01;2005-12-31;243.1699906;16.35477447;5.500883311;2.639363091;2.199336024;0;7;23.62320701;9.197019436;40.04001642;0.28966616;0.191;0.423497027;3.343383997;3.74216031;39;48.17577653;3.43;10.63022138;23.74549692
un704;2005-01-01;2005-12-31;43.95005749;43.86698126;14.3866815;8.38813978;0;0;0;1.272969479;45.29466938;17.26359066;0;0.516428571;0.035291419;1.711250004;3.107870193;0;18.42032636;0;6.049556866;9.782520176
un276;2010-01-01;2010-12-31;121.7143862;580.0854343;817.112826;455.5003599;327;24.15315751;24;251.2785927;315.5124798;414.21965;86.91880107;571.4285714;561.6982231;257.6222416;299.5771904;449.8534855;450.5273439;24.07811033;352.2001559;337.06496
un024;2010-01-01;2010-12-31;209.429935;3.61730645;0.309078295;1.225675378;1;0;1;1.52725973;4.767859934;19.417592;0;0.085714286;0.017645709;0.093767123;0;0;38.77135914;0.49;1.950481064;15.70873776
un682;2010-01-01;2010-12-31;844.7551691;23.36224553;23.79171375;19.17442217;3;0;16;170.2485731;141.954562;26.19833841;40;2.857142857;2.54098216;6.803976898;30.13407894;109.4369064;165.0414822;7.84;52.01017944;87.89484578
un012;2010-01-01;2010-12-31;233.7005754;2.018579537;0.349278449;5.866781;0;0.015122187;8;5.660019376;24.90750873;57.54003496;0.14483308;2.857142857;0.017645709;4.685425952;9.184339241;0;43.74773423;3.927712316;8.838699275;21.31837464
un032;2010-01-01;2010-12-31;29.75854363;176.2556003;15.85075675;21.56922133;7;2.610089523;15;33.85148174;56.12005628;107.5352132;21.66391484;35.71428571;1.711633816;20.92471965;5;0.252872718;38.22083815;8.681145657;26.87611374;28.27591412
un036;2010-01-01;2010-12-31;238.5847465;440.7636588;20.12533941;80.6458047;78;8.096419066;16;110.0473939;72.74243135;441.4614469;7.794073068;64.28571429;39.38522348;113.2970572;390.0157589;93.11178087;143.098133;11.96917372;131.7084344;116.8782382
un040;2010-01-01;2010-12-31;23.77177974;93.37471117;93.82659618;107.1805732;38;3.296636826;0;30.60307385;278.1902975;52.76590541;5.633625969;57.14285714;35.80314447;32.65733098;90.38255717;38.8388894;69.71448387;1.681284781;63.06171643;55.76889899
un050;2010-01-01;2010-12-31;0.670905846;6.11744118;13.05383926;3.883962486;0;24.44652795;1;25.35066163;3.478192903;4.315020444;0.318632776;0.642857143;0.017645709;2.719246581;2.405458225;0.318632776;4.42010963;12.95772925;3.677136481;5.444361121
un056;2010-01-01;2010-12-31;136.713961;351.8088537;243.0767694;165.2393353;177;3.151463828;3;22.76978025;88.77859413;42.48883269;37.02097082;85.71428571;27.05087258;48.76476466;51.39566533;89.62382317;202.984065;3.077246552;54.2078221;102.5619023
un076;2010-01-01;2010-12-31;71.81691593;439.9049308;51.98494918;54.53431565;38;4.040648439;28;16.07038713;62.55536449;210.0458794;1.854804837;100;7.658237899;92.44266287;24.70098292;11.35567087;102.9345683;15.7807307;51.24612544;65.21327057
un100;2010-01-01;2010-12-31;9.647077219;30.30147125;7.678729052;13.44371102;0;1.926566659;1;2.504947005;74.761607;84.31307913;1.80074828;29.39085714;0.370559898;6.891883576;14.26471546;0;10.30346451;1.472548996;19.53379374;13.13646947
un124;2010-01-01;2010-12-31;378.6062655;416.783769;138.9632748;118.1801375;137;10.74885071;19;168.2267706;205.0049502;184.8332011;134.5093779;185.7142857;114.0618659;161.9797756;144.7059482;136.2549011;212.9251044;14.79191386;156.1042623;155.0862065
un634;2010-01-01;2010-12-31;215.8843354;0.908905729;3.280992114;3.937795601;2;0.009073312;0;30.49119267;21.61169298;13.40738495;0;2.369285714;0.035291419;0.723764984;7.263303062;12.71959736;41.05922952;0.004627389;8.170779585;19.36180621
un152;2010-01-01;2010-12-31;3.914601219;268.2626655;6.265064818;16.98089904;10;1.593878539;7;7.483589029;35.9543536;56.71491178;6;12.62857143;0.370559898;14.13832409;3.363705586;0;43.33739447;4.242878055;12.5695893;22.92908146
un156;2010-01-01;2010-12-31;107.1813915;318.6664559;1000;254.7890083;53;0.111904186;105;16.01780999;662.7455578;886.8013067;7.043449924;123.7667429;154.3117291;370.4680445;92.66236843;60.68945241;333.1007616;51.50707113;222.0161082;236.9468306
un196;2010-01-01;2010-12-31;1.015256438;1.64794368;0.734860103;15.78936041;4;0.006048875;0;3.602924055;27.89067792;24.19493606;1.07642494;0.714285714;1.305782499;1.895854028;14.90506085;1.534094491;5.215503752;0.003084926;7.121661545;5.258349325
un170;2010-01-01;2010-12-31;82.98252458;45.77987126;7.952544425;8.265198955;4;1.070650859;2;2.576233295;29.98801522;55.07430899;1.532478818;19.17657143;0.617599831;7.026673816;10;0.171953448;25.41974233;1.526031938;11.64949428;15.26243457
un410;2010-01-01;2010-12-31;125.0768026;95.3700595;287.3999284;144.7134069;28;1.197677232;25;12.49184803;101.8446147;299.7367245;14.3239916;42.239;280.2315117;110.5631595;75.73635936;28.68453252;132.9560015;12.86081539;100.5660131;98.84137706
un191;2010-01-01;2010-12-31;7.180164924;11.89775827;6.244332344;23.05997853;2;1.391241229;0;16.34882877;113.2562139;98.38826486;2;7.871428571;0.405851317;9.866059525;1.05513177;0.782949348;9.911799792;0.709533027;21.31651665;13.68560686
un208;2010-01-01;2010-12-31;36.76980271;118.7273601;53.43058272;108.4274831;48;2.921606581;2;11.29822309;111.3412537;102.5556065;16.07595416;85.71428571;15.54587002;32.73644699;19.04686935;95.94564113;70.15755896;2.470019356;49.60022081;49.87117707
un818;2010-01-01;2010-12-31;36.20208805;32.70992558;8.949015827;42.32381956;1;11.33256714;11;5.715843175;155.2029597;63.54702748;7;9.123285714;0.176457094;14.55148548;53.03058974;0;22.55294784;11.16960924;29.29979978;23.83516555
un784;2010-01-01;2010-12-31;457.6897117;214.752629;42.36217749;19.97531565;12;0.075610936;2;76.92155152;92.82997238;12.37999913;0;8.693142857;0.529371283;2.789571924;51.65452836;28.10831988;126.488748;1.018561578;26.68728795;60.50484654
un703;2010-01-01;2010-12-31;15.56829272;26.42975203;41.72587586;12.35551932;1;1.887248972;0;3.052370595;16.90896775;90.42923927;0.452702078;5.857142857;0.811702635;8.348204213;9.553711051;2.542213729;17.68510507;0.962496976;11.46387363;12.14772131
un705;2010-01-01;2010-12-31;3.798620299;12.30773937;17.23444044;11.87687196;2;1.705782724;0;3.828111188;23.76113803;82.56652323;0.704203273;10;2.046902296;9.61406038;3.074566177;2.401953661;8.982326409;0.869949189;11.6972474;8.933209709
un724;2010-01-01;2010-12-31;53.29367376;251.9392538;144.6636549;241.0189977;149;7.597386886;37;148.9613468;679.7196603;238.9764338;56.53746086;142.8571429;29.04483775;128.5459356;73.44595137;235.4814815;165.4520647;22.00466731;169.9246922;144.5578898
un840;2010-01-01;2010-12-31;287.7428884;1000;640.0768175;1000;1000;1000;1000;1000;715.9866604;1000;1000;1000;1000;1000;1000;1000;799.8090834;1000;974.4387994;912.1692994
un233;2010-01-01;2010-12-31;7.165946293;9.300791288;4.9141318;8.67566402;2;0.580691991;0;4.261855101;26.82246887;33.08825244;0.603602795;3;0.811702635;3.601243586;1.64552114;0.621729724;5.997202285;0.296152916;6.391613329;5.266463466
un608;2010-01-01;2010-12-31;3.857780147;27.64154406;29.1989531;21.66165804;1;0.988991048;2;10.1702787;39.30227711;4.366389735;1.810413498;32.14285714;0.229394223;2.370550091;1.224679487;0;15.36977312;1.484385434;9.669559556;10.52601285
un246;2010-01-01;2010-12-31;21.12817678;35.97759038;43.20696626;54.83982043;29;2.041495282;0;5.270467358;44.59121463;64.9436419;0.251501195;57.14285714;42.87907395;28.99455272;19.06806281;43.50186232;37.27471052;1.041162594;32.19188263;29.13924202
un250;2010-01-01;2010-12-31;86.18257737;403.378948;324.5689489;283.3021696;384;45.12763126;94;156.1394465;1000;402.7097143;72.13053284;428.5714286;169.6105592;188.3400582;377.1573812;475.865322;297.865416;69.07509194;336.2716935;278.9258518
un300;2010-01-01;2010-12-31;9.97858947;39.96377597;9.505891296;73.72121292;9;5.265545609;12;26.45893922;194.2968058;86.72422128;9.627464407;14.68171429;1.58811385;30.94608097;53.03058974;20.47493542;28.18849421;8.56542826;41.62260389;31.22849411
un528;2010-01-01;2010-12-31;336.5958165;571.6140582;240.4936689;223.8306015;219;7.787926446;17;40.94217867;129.2402689;204.2957333;40.30054595;310.9021429;76.49415045;88.14988675;35.83814854;220.5737918;291.4168467;12.30184249;122.959665;169.2681424
un348;2010-01-01;2010-12-31;10.28916243;47.50596463;60.59347986;36.18630955;5;2.746189209;0;8.597238787;42.05096139;117.8219295;69.60546115;8.571428571;2.55862787;16.53524618;21.97762273;3.942117098;29.76937181;1.400556496;29.70935557;25.20275389
un356;2010-01-01;2010-12-31;126.2865246;251.6195662;89.29405494;182.9772881;18;25.86196467;42;126.9702268;67.32322443;34.0161142;34;36.28571429;6.899472393;116.1540242;18.73199502;20.55012291;120.0657053;33.76960198;48.82294748;73.48666016
un360;2010-01-01;2010-12-31;173.243899;207.1983996;41.63001374;25.87342858;1;4.397532059;22;2.870791426;82.38236673;53.74835098;5;8.272542857;0.070582838;2.780781256;1.436614132;0;72.65658509;13.02274135;13.77586259;36.03003774
un368;2010-01-01;2010-12-31;216.1252033;2.12949508;0.306088338;4.324661328;0;0;0;1.947526516;0.016439998;16.69501957;0;0.011428571;0.017645709;0.773578769;0;0;40.23526072;0;1.442017465;15.95272711
un364;2010-01-01;2010-12-31;344.5059385;25.96745517;6.483981761;13.32858694;1;0.006048875;6;49.72020248;27.56500443;43.36211064;7;3.818285714;0.599954121;43.03910968;2.196551218;0;70.00920945;2.943084926;17.04366685;34.91447993
un372;2010-01-01;2010-12-31;4.345327971;65.71481387;88.96241865;183.4219735;67;2.259254779;0;20.98951491;93.65066958;64.22125731;18.91288725;22.85714286;11.13444266;18.25528685;19.58427505;33.9142775;86.72462248;1.152219937;30.001119;46.94022647
un352;2010-01-01;2010-12-31;0.211550515;18.09231764;0.695756387;4.570657677;2;0;0;0.869426475;6.435308217;26.40703009;0.261561228;2.857142857;0.423497027;2.068737162;1.185320195;1.160517196;4.100482929;0;3.4781742;3.158143645
un376;2010-01-01;2010-12-31;5.754287808;80.65145285;28.73182551;42.11042843;13;0;4;68.68181862;30.23552707;50.9101819;14;3.571428571;42.27911983;35.01029973;16;4.177457307;30.33222432;1.96;27.06582684;24.29012559
un380;2010-01-01;2010-12-31;76.03854919;256.4901088;298.4645432;185.2363576;112;23.85071377;56;104.2530004;563.2718462;303.8366242;13.51064233;142.8571429;70.22992359;150.572419;99.71979212;117.1903211;178.4479239;39.60386402;152.8278123;144.447623
un392;2010-01-01;2010-12-31;55.37268223;157.5465652;452.297294;252.2181287;171;0.117953061;68;50.83046543;88.45292064;252.2522125;8.077413281;143.3211429;748.4780576;224.4316101;199.2170529;554.3098109;223.3777647;33.38015606;253.6074883;206.8838202
un398;2010-01-01;2010-12-31;157.895764;41.87253169;5.094115412;8.330573344;2;0.003024437;0;71.92840465;38.35131051;120.1945604;0;2.557142857;0.194102804;0.799950772;15.83151801;0;37.3195216;0.001542463;20.69223178;23.70009162
un414;2010-01-01;2010-12-31;241.5055839;3.056729714;4.603319026;22.75654137;5;0;0;48.99243765;66.28106925;16.38680383;0;1;0.476434155;1.974970038;12.08633006;17.82179486;51.32304829;0;15.18316383;26.48701371
un428;2010-01-01;2010-12-31;1.907738516;12.47920878;3.823056852;7.535499849;0;0.532300992;0;7.825188637;17.23464124;60.67677623;0.281681295;1.428571429;0.264685642;1.259995722;2.402430588;0.708043611;4.46346641;0.271473506;7.275430156;5.086250869
un440;2010-01-01;2010-12-31;18.49027224;20.43890784;8.072978843;7.263354414;1;0.886160174;0;3.009696921;17.46912615;69.98104694;0.130780578;6.822428571;0.282331351;5.702213197;4.275024562;1.220869484;9.530474305;0.451941689;9.004358718;7.835895917
un442;2010-01-01;2010-12-31;1.246550142;17.16519331;15.27874329;114.3618273;30;0.105855311;0;4.046221078;11.05987181;9.503318834;76.66761373;25.71428571;6.317163982;1.344972178;0.694842873;13.98352416;39.61482309;0.053986209;19.33214142;23.95505562
un458;2010-01-01;2010-12-31;122.0362848;134.7269274;97.41046065;56.58110043;18;2.516331962;4;55.06709472;308.0350164;16.85234197;12;20;1.429302465;13.19772263;87.53506383;0.539461799;76.65677706;3.243329301;50.58654382;52.91831812
un470;2010-01-01;2010-12-31;0.184354016;0.83260572;1.865360101;7.808124837;0;0.003024437;0;0.361009473;15.39784274;6.575269248;49;9.444571429;0.617599831;0.342836045;0.679704684;0.461577002;2.310363199;0.001542463;10.7055104;5.802719593
un484;2010-01-01;2010-12-31;160.3899825;148.3503375;152.7620541;28.9698617;15;0;9;16.949974;291.0999948;73.72457614;5.793323195;22.13157143;2.840959221;27.35069783;2.864145351;0;89.27121974;4.41;40.62642617;53.31681954
un566;2010-01-01;2010-12-31;242.9757013;11.75750178;1.240578032;4.361970357;1;15.23409146;2;26.33921002;18.42009275;78.0941804;3;0.428571429;0.035291419;6.645744877;11;0;46.77547025;8.749386644;12.12272143;24.75103242
un578;2010-01-01;2010-12-31;379.823299;80.6375522;21.97190625;75.61381271;38;2.141301718;2;11.33863111;56.61507999;125.3732152;18.52054544;57.14285714;12.8813679;27.10455913;26.50242741;137.6049042;110.5166338;2.072063876;46.96651895;63.93244977
un554;2010-01-01;2010-12-31;6.256883129;93.3748693;5.684317901;16.05698428;3;1.627147351;1;22.47134481;30.91292793;98.24701507;19;7.857142857;4.005576044;20.11011777;58.05646847;10.42644792;18.87494194;1.319845149;26.4966642;19.57211869
un586;2010-01-01;2010-12-31;3.748454337;19.10674908;11.97272069;7.833519518;0;29.92983305;7;98.88501654;11.13803345;5.393775555;0.14483308;2.785714286;0.158811385;10.69824275;0.58887555;0;7.354852787;18.69421486;12.03860628;11.32367733
un616;2010-01-01;2010-12-31;22.12234811;120.9804038;96.79298059;56.40504317;7;10.43128478;2;19.32701677;154.8903132;114.8938799;2.81681302;71.42857143;4.252615976;55.85297315;25.69858957;12.77344391;53.86123119;6.299955238;45.04673952;42.19676087
un620;2010-01-01;2010-12-31;11.28933876;43.83726428;28.25847184;44.58453926;16;2.038470844;4;21.45656625;83.8804648;77.67679703;6.43842972;85.71428571;2.082193715;25.60135493;13.82873561;18.48634437;27.79706373;2.999620131;33.87726067;26.62636335
un826;2010-01-01;2010-12-31;206.7113379;235.0394156;220.4728729;481.3296086;387;108.3807162;88;150.6941503;367.3466729;466.0191825;97.4416096;714.2857143;104.7449313;271.9451697;558.5507303;387.408085;323.1835494;98.39416526;338.7355587;294.3711722
un203;2010-01-01;2010-12-31;22.21630444;49.5787903;85.00346158;37.94734663;3;2.655456085;0;10.58178653;78.57850034;94.33330539;6.126568253;50;3.723244693;25.44898336;46.35918986;7.238903018;36.95275958;1.354282603;31.87163533;28.91968611
un642;2010-01-01;2010-12-31;12.5903858;29.3851476;28.58417214;19.30665076;0;3.895475442;3;3.100836864;98.67906831;107.3361651;2.867113259;52.85714286;0.388205608;19.00835406;15.70132959;5.143093928;16.24370274;3.456692475;28.70515674;19.93004994
un643;2010-01-01;2010-12-31;1000;185.2199205;42.92627766;81.8039319;71;26.85095572;202;286.6023746;277.9818665;674.2992819;18.78267796;42.85714286;6.864180974;83.34432167;196.3271726;15.92727246;249.9387495;112.6739874;142.4480118;178.5306482
un702;2010-01-01;2010-12-31;216.2667554;72.92593437;175.822135;183.838419;0;0.033268812;8;45.9405342;97.5587515;19.78039155;13;56.28571429;22.78061089;24.66075348;61.15979721;7;125.8556508;3.936967094;37.52665148;65.71732172
un710;2010-01-01;2010-12-31;35.41501334;165.6116175;23.00604776;23.64098368;17;7.062061457;1;43.51194201;91.34490126;27.99947811;5;4.285714286;1.27049108;22.35466828;92.12496272;3.796462412;42.36284848;4.091651343;29.68658802;30.40837713
un752;2010-01-01;2010-12-31;42.38084572;97.24952043;88.20274122;116.983095;80;2.144326155;1;30.50502016;60.94002397;80.20353585;11.14653146;171.4285714;69.55938664;57.37961913;40.93366294;153.351457;85.61764998;1.583606339;73.9774553;66.81771344
un756;2010-01-01;2010-12-31;24.91993006;81.19780562;136.5149409;150.0713926;194;0.762158239;0;41.17406933;108.045438;99.26475733;0;100;98.12779023;63.68252796;52.75204706;78.22432103;127.3007106;0.388700702;67.9294825;79.6840241
un764;2010-01-01;2010-12-31;40.95397929;205.9457559;96.27431588;59.20374624;4;0.093757561;19;27.03046749;184.3311969;49.73833176;5;14.94214286;0.652891249;14.5544157;24.76759095;1.356072098;68.05638936;9.357816356;30.13583546;41.22116289
un792;2010-01-01;2010-12-31;20.51377461;105.4335646;69.66725734;66.19058381;5;5.716186789;23;32.95582509;396.4749101;106.4628871;56;46.20571429;3.740890402;64.10154979;33.14960618;23.84320003;47.85612857;14.18525526;75.0486856;54.97736507
un804;2010-01-01;2010-12-31;11.20456186;71.3474817;21.87108442;26.53916956;2;1.633196226;3;122.8013102;270.9342921;269.1591383;0;11.42857143;2.188067971;13.67241869;54.16444009;0;22.29021964;2.302930075;64.18793006;38.3652001
eu900;2010-01-01;2010-12-31;445.8923799;981.9415039;1147.445748;1418.701552;1248;164.0091943;346;819.4944695;848.7310197;2448.1456;503.7770584;714.2857143;1016.604613;1516.357968;1019.534319;2433.081281;1088.18353;253.1846891;1169.70799;992.0849672
un862;2010-01-01;2010-12-31;261.210129;10.45728287;4.431622735;4.37992668;4;0;5;23.52961456;8.011567922;41.81781739;0.3620827;8.571428571;0.211748513;3.82980095;1.978561297;79;51.31097768;2.45;15.55908254;27.04734949
un704;2010-01-01;2010-12-31;44.73372726;82.52788742;29.88204587;11.33972261;0;0;0;1.618820104;48.8119431;17.211927;0;12.80271429;0.070582838;3.012268842;6.368636095;0;27.36524165;0;8.542840797;14.32849859
un276;2011-01-01;2011-12-31;125.7137918;690;925.929058;467.2457783;331.5289473;19.77679652;30;251.2785927;350.0990047;425.6619871;80.08504244;714.2857143;562;267.0311864;304.068691;485.0590997;491.1783494;24.78616622;378.8881174;364.9020934
un024;2011-01-01;2011-12-31;261.0930983;3;0.372854198;1.685253001;1.176431347;0;1;1.52725973;5.536449377;21.96266791;0;0.171428571;0;0.090836901;0;0;48.15480887;0.49;2.206306716;19.39212846
un682;2011-01-01;2011-12-31;1083.843589;34;35.38664633;21.01106094;3.955982058;0;18;170.2485731;141.3422959;19.35060304;40;45.42057143;3;10.5107085;40.67782755;117.7911467;212.4502746;8.82;59.6141337;109.5648059
un012;2011-01-01;2011-12-31;294.9311953;3;0.410028267;7.013389556;0.382591167;0;8;5.660019376;26.9657652;56.39417647;0.07241654;5.142857143;0;4.878820644;9.906430854;0;55.27217411;3.92;9.337577054;25.92591161
un032;2011-01-01;2011-12-31;28.33122684;223;19.55409269;25.79672577;6.960480867;2.973022018;13;33.85148174;69.36845396;108.6785777;21.66391484;57.14285714;2;22.38104029;5;0.037087999;45.74341132;7.886241229;31.12488694;32.96174289
un036;2011-01-01;2011-12-31;314.2022107;622;23.62501094;93.86460553;93.82543032;7.887732882;14;110.0473939;76.6635402;442.4943856;9.275038019;100;39;120.8218688;410.5946129;129.0015;188.1248713;10.88274377;143.9099746;139.4272784
un040;2011-01-01;2011-12-31;24.45653057;110;102.6140026;107.1561154;39.58230828;3.526494072;0;30.60307385;286.6447814;50.36788412;4.603691071;64.28571429;36;34.93411394;103.8767388;40.94447623;74.16228272;1.798511977;66.55750533;59.0858818
un050;2011-01-01;2011-12-31;0.799162845;9;16.48704411;4.743376615;0.0229357;26.59690298;2;25.35066163;3.947162733;7.356427602;0.073452096;1.142857143;0;3.10017552;2.405458225;0.318632776;5.708198037;14.54442052;4.003882695;6.338008577
un056;2011-01-01;2011-12-31;190.5188671;420;258.9054001;171.2210835;171.8426955;2.101984031;3;22.76978025;93.61158877;51.75642863;39.32319451;128.5714286;27;52.13159044;54.68822143;102.8908746;224.7344262;2.542011856;63.32750299;114.9364552
un076;2011-01-01;2011-12-31;104.342162;602;62.87584412;62.58378306;42.20667574;6.789862086;37;16.07038713;67.23203585;190.4292423;2.286697082;142.8571429;8;96.9698568;22.31066289;12.21206648;134.9847638;21.59282966;56.31656718;80.65468388
un704;2011-01-01;2011-12-31;41.9606123;99;41.13552457;14.67186935;0;0;0;1.618820104;6.578604554;27.34416909;0;19.20214286;0;3.721382713;4.9350496;0;32.02454508;0;6.186910505;15.01530596
un100;2011-01-01;2011-12-31;13.63087001;40;9.20219012;13.44629113;0.346672453;1.950762158;4;2.504947005;78.77390443;65.02233006;2.487545007;33.22857143;0;6.232583489;15.22901809;1.365175516;12.67677642;2.954888701;19.27141551;14.15480837
un124;2011-01-01;2011-12-31;484.0505838;552;164.2266122;136.0314363;143.71479;10.97568352;19;168.2267706;209.6946485;179.6534854;134.7671977;214.2857143;114;166.4161326;160.8947275;177.2701817;260.3875033;14.9075986;166.4852156;177.9156662
un634;2011-01-01;2011-12-31;337.6436676;3;4.66519662;5.922362456;2.926141326;0.009073312;0;30.49119267;19.78792142;20.15021474;0;3.500285714;0;1.037298804;8.201870777;17.36753991;64.2218396;0.004627389;9.236126783;28.65365775
un152;2011-01-01;2011-12-31;3.145298489;348;7.559107902;21.23566248;11.62490024;1.645293975;7;7.483589029;36.48845813;60.34147841;6;21.05714286;0;14.9558562;14.55991014;0;55.22465174;4.269099927;15.36070826;28.73434945
un156;2011-01-01;2011-12-31;140.2585791;424;1312.790572;336.7115345;69.41588723;5.843213162;98;16.01780999;725.1315721;887.6870438;8.901079006;156.9938314;154;408.2356837;108.4999417;64.06108865;438.4164422;51.00003871;239.0202813;284.7075836
un196;2011-01-01;2011-12-31;1.774060413;2;0.749286276;15.75706479;4.805011721;0.006048875;0;3.602924055;28.30753999;13.48678394;0.525588095;4.314285714;1;2.21231807;15.58022408;1.725266267;5.602616078;0.003084926;6.893343681;5.300425791
un170;2011-01-01;2011-12-31;118.6534647;48;7.696719416;8.744945482;5.311528305;1.070650859;5;2.576233295;31.06925121;55.06149031;2.037366935;14.73128571;1;8.028809949;10;0.171953448;32.52930235;2.996031938;11.41372265;18.09081242
un410;2011-01-01;2011-12-31;171.3179682;124;366.6375851;171.661658;32.41833895;2.679651585;31;12.49184803;114.6110156;307.7181173;13.65775943;68.43585714;280;121.4284249;89.60899572;40.674071;168.1957008;16.55662231;109.7167489;117.0331303
