id_master_country|date_in|date_out|energy|primary_goods|manufactures|services|investments|troops|military_equipment|migrations|tourism|sports|culture|information|technology|science|education|cooperation|economic_contribution|military_contribution|soft_contribution
un276|1990-01-01|1990-12-31|2.0155|11.0295|23.5104|10.9224|3.535|0|1.9682|5.7129|9.102|24.624|0.6282|0|37.0152|7.8227|8.829|12.54|51.0128|1.9682|106.274
un024|1990-01-01|1990-12-31|1.3205|0.1026|0|0|0|0.159|0.1514|0.0411|0|0.2052|0|0|0|0|0|0|1.4231|0.3104|0.2463
un682|1990-01-01|1990-12-31|14.6645|0.1539|0.2232|0.5328|0.101|0|1.2869|4.5621|0.451|0.5814|0|0|0|0.1713|1.0355|5.588|15.6754|1.2869|12.3893
un012|1990-01-01|1990-12-31|3.892|0.3078|0|0.0888|0|0|0.2271|0.2466|0.615|0.6498|0|0|0|0.0571|0.218|0|4.2886|0.2271|1.7865
un032|1990-01-01|1990-12-31|0.3475|2.2572|0.2232|0.444|0.101|0|2.1196|1.6029|1.476|1.2654|0|0|0.0582|0.3426|1.09|0|3.3729|2.1196|5.8351
un036|1990-01-01|1990-12-31|2.4325|7.6437|0.372|1.776|0.909|0.0795|1.0598|3.4524|1.189|2.8386|0.1396|0|0.873|2.284|2.398|1.408|13.1332|1.1393|14.5826
un040|1990-01-01|1990-12-31|0.139|1.3338|2.4552|4.0848|0.101|0.2385|0|0.7809|10.168|0.8208|0.4188|0|0.9894|0.6852|1.526|0.704|8.1138|0.2385|16.0931
un050|1990-01-01|1990-12-31|0|0.1026|0.0744|0.0888|0|0|0.2271|0.8631|0.041|0.1368|0|0|0|0.0571|0|0|0.2658|0.2271|1.098
un056|1990-01-01|1990-12-31|1.529|6.6177|6.0264|4.9728|0.909|5.4855|0.3785|0.8631|2.747|1.1286|0.349|0|0.5238|1.0278|2.2345|1.364|20.0549|5.864|10.2378
un076|1990-01-01|1990-12-31|0.278|4.1553|1.0416|0.6216|1.01|0|3.4065|0.7809|0.574|1.9152|0|0|0.1164|0.6281|0.9265|0|7.1065|3.4065|4.9411
un100|1990-01-01|1990-12-31|0.0695|0.1539|0.0744|0.1776|0|0|0.1514|0.0411|2.419|6.498|0.0698|0|0.0582|0.2855|0.7085|0|0.4754|0.1514|10.0801
un124|1990-01-01|1990-12-31|4.6565|11.799|4.836|3.3744|2.02|1.9875|1.8168|4.3155|8.118|2.223|0.349|0|1.9206|5.0248|2.8885|4.576|26.6859|3.8043|29.4154
un634|1990-01-01|1990-12-31|1.112|0|0|0|0|0|2.3467|0.3699|0.082|0.5472|0|0|0|0|0.109|0|1.112|2.3467|1.1081
un152|1990-01-01|1990-12-31|0|2.2059|0.0744|0.3552|0|0|1.514|0.1233|0.492|0.7182|0.0698|0|0|0.1713|0.0545|0|2.6355|1.514|1.6291
un156|1990-01-01|1990-12-31|1.8765|3.6423|2.9016|1.0656|0.101|0|5.8289|0.3699|5.617|5.2326|0.0698|0|0.1746|1.2562|0.7085|0.572|9.587|5.8289|14.0006
un196|1990-01-01|1990-12-31|0|0.0513|0|0.3552|0|0|0|0.0411|0.82|0.4104|0|0|0|0|0.109|0|0.4065|0|1.3805
un170|1990-01-01|1990-12-31|0.9035|0.7182|0.1488|0.2664|0|0.159|0.5299|0.0822|0.451|0.9576|0|0|0|0.0571|0.109|0|2.0369|0.6889|1.6569
un191|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un208|1990-01-01|1990-12-31|0.417|3.6936|1.4136|2.22|0.202|0.0795|0.2271|0.2055|0.697|1.5732|0.1396|0|0.5238|0.7994|0.545|1.804|7.9462|0.3066|6.2875
un818|1990-01-01|1990-12-31|0.278|0.2052|0.0744|1.0656|0|0|0.5299|0.1644|1.271|0.7524|0|0|0|0.2855|0.5995|0|1.6232|0.5299|3.0728
un784|1990-01-01|1990-12-31|0|0.1026|0|0.1776|0|0|0.0757|1.2741|0.328|0.513|0|0|0|0|0.0545|0|0.2802|0.0757|2.1696
un703|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un705|1990-01-01|1990-12-31|0.139|0.8721|0.744|0|0|0|0|0.1644|0.328|0.0684|0|0|0|0|0.0545|0|1.7551|0|0.6153
un724|1990-01-01|1990-12-31|1.0425|2.3598|2.7528|4.884|0.404|0|2.4224|0.7809|20.008|1.5048|1.1866|0|0.6984|1.5988|0.872|1.496|11.4431|2.4224|28.1455
un233|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un608|1990-01-01|1990-12-31|0.0695|0.6669|0.2232|0.5328|0|0|0.1514|0.1644|0.492|0.171|0|0|0|0.0571|0.436|0|1.4924|0.1514|1.3205
un246|1990-01-01|1990-12-31|0.139|1.2312|1.488|0.7992|0.303|0.2385|0|0.0411|0.451|1.2312|0|0|0.7566|0.6852|0.109|1.276|3.9604|0.2385|4.5501
un250|1990-01-01|1990-12-31|1.8765|12.4659|10.7136|11.8104|2.626|12.72|7.4943|5.6718|28.044|3.5226|2.0242|0|6.0528|5.4816|11.227|11.352|39.4924|20.2143|73.376
un300|1990-01-01|1990-12-31|0.2085|0.9234|0.2976|1.1544|0.101|0.5565|1.8925|0.411|4.756|0.855|0.0698|0|0|0.3426|0.109|0.088|2.6849|2.449|6.6314
un528|1990-01-01|1990-12-31|4.726|11.799|5.1336|5.1504|2.525|1.431|0.9841|1.1508|3.075|0.8208|1.1168|0|1.5714|2.1698|0.7085|4.048|29.334|2.4151|14.6611
un348|1990-01-01|1990-12-31|0.139|0.9234|0.372|0.5328|0|0|0.1514|0.3288|10.947|4.446|0.2094|0|0.1746|0.4568|0.2725|0|1.9672|0.1514|16.8351
un356|1990-01-01|1990-12-31|0.2085|1.3851|0.8184|0.7992|0|0|3.9364|7.1925|0.902|0.0684|0.1396|0|0|2.3982|1.0355|0.132|3.2112|3.9364|11.8682
un360|1990-01-01|1990-12-31|4.1005|1.539|0.5952|0.444|0|0|1.2112|0.4521|1.148|0.3762|0.1396|0|0|0|0.109|0|6.6787|1.2112|2.2249
un368|1990-01-01|1990-12-31|3.475|0.1539|0|1.1544|0|0|0.4542|0.0822|0.41|0.4788|0|0|0|0.0571|0|0|4.7833|0.4542|1.0281
un364|1990-01-01|1990-12-31|5.56|0.2052|0.0744|0.0888|0|0.3975|1.0598|4.11|0.082|0.684|0.1396|0|0|0|0|0|5.9284|1.4573|5.0156
un372|1990-01-01|1990-12-31|0.0695|2.052|1.116|0.6216|0.303|0.2385|0|0.2055|1.968|0.9234|0.4188|0|0.2328|0.2284|0.2725|0.088|4.1621|0.2385|4.3374
un352|1990-01-01|1990-12-31|0|0.4104|0|0.0888|0|0|0|0|0.082|0.513|0.0698|0|0|0|0|0|0.4992|0|0.6648
un410|1990-01-01|1990-12-31|0.278|1.0773|4.0176|1.776|0.101|0|2.4224|0.5343|1.599|6.156|0|0|1.1058|0.2855|0.1635|0.088|7.2499|2.4224|9.9321
un376|1990-01-01|1990-12-31|0|0.4617|0.6696|0.7992|0|0|0.5299|1.5618|0.574|0.4446|0.2094|0|0.291|1.142|0.654|0.132|1.9305|0.5299|5.0088
un380|1990-01-01|1990-12-31|1.39|4.7196|9.8208|8.7024|1.414|0|5.2233|1.3563|14.268|3.2832|1.3262|0|3.1428|2.9692|1.7985|5.148|26.0468|5.2233|33.2922
un392|1990-01-01|1990-12-31|0.556|2.9754|18.228|7.1928|4.747|0|3.7093|1.0275|0.984|2.907|0.2792|0|30.0312|7.5372|3.706|15.532|33.6992|3.7093|62.0041
un398|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un414|1990-01-01|1990-12-31|2.363|0.2052|0|0.2664|0.101|0|0|1.5207|0|0.4788|0|0|0|0.0571|0.218|2.112|2.9356|0|4.3866
un428|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un440|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un442|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0.1233|0.451|0.171|0|0|0.1164|0|0.0545|0.044|0|0|0.9602
un458|1990-01-01|1990-12-31|1.946|2.3598|1.0416|0.7104|0|0|0.3028|0.9864|3.977|0.3762|0|0|0|0.0571|0.763|0.044|6.0578|0.3028|6.2037
un470|1990-01-01|1990-12-31|0|0|0.0744|0.0888|0|0|0|0|0.451|0.3078|0|0|0|0|0|0|0.1632|0|0.7588
un484|1990-01-01|1990-12-31|3.614|1.4364|0.744|1.4208|0.101|0|0.4542|0.6576|9.184|1.1628|0|0|0.0582|0.2855|0.0545|0.044|7.3162|0.4542|11.4466
un566|1990-01-01|1990-12-31|3.6835|0.1026|0.0744|0.1776|0|0|0.1514|0.411|0.082|0.8208|0|0|0|0.1713|0.3815|0|4.0381|0.1514|1.8666
un578|1990-01-01|1990-12-31|5.977|1.8981|0.744|2.22|0.303|0.2385|0.3028|0.2055|1.025|1.7442|0.0698|0|0.291|0.5139|0.545|1.804|11.1421|0.5413|6.1984
un554|1990-01-01|1990-12-31|0.139|1.8981|0.1488|0.444|0.101|0|0.3028|0.4932|0.533|2.4966|0|0|0.0582|0.4568|0.2725|0.132|2.7309|0.3028|4.4423
un586|1990-01-01|1990-12-31|0|0.3078|0.2976|0.2664|0|0.2385|0.9841|6.2883|0.246|0.171|0|0|0|0.0571|0.0545|0|0.8718|1.2226|6.8169
un604|1990-01-01|1990-12-31|0.139|0.6669|0.0744|0.1776|0|0|2.4224|0.0411|0.246|0.5814|0|0|0|0|0.218|0|1.0579|2.4224|1.0865
un616|1990-01-01|1990-12-31|0.556|1.3851|0.5208|0.5328|0|0|0.3028|1.0686|1.804|3.4542|0|0|0.0582|0.9707|0.327|0|2.9947|0.3028|7.6827
un620|1990-01-01|1990-12-31|0.2085|0.7695|0.8928|0.888|0|0|0.6056|0.411|4.264|0.9234|0.0698|0|0|0.1713|0.327|0.22|2.7588|0.6056|6.3865
un826|1990-01-01|1990-12-31|5.143|7.1307|9.7464|9.8568|5.353|19.9545|9.6139|3.5757|9.635|4.8906|2.2336|0|4.7724|8.3937|6.5945|4.136|37.2299|29.5684|44.2315
un203|1990-01-01|1990-12-31|0.2085|0.4617|0.5952|0.444|0|0.2385|0|1.9728|3.895|2.223|0|0|2.91|0.0571|0|0|1.7094|0.2385|11.0579
un642|1990-01-01|1990-12-31|0.417|0.1539|0.2976|0.0888|0|0|0.1514|0.1233|1.599|4.788|0|0|0|0.1142|0.545|0|0.9573|0.1514|7.1695
un643|1990-01-01|1990-12-31|8.618|2.3598|0.9672|0|0|86.178|85.541|11.0559|3.854|22.914|0.2094|0|5.7036|0.2284|5.5045|0.132|11.945|171.719|49.6018
un702|1990-01-01|1990-12-31|3.475|1.4364|2.4552|2.22|0|0.159|0.1514|0.6987|2.583|0.4104|0|0|0.0582|0.1142|0.545|0|9.5866|0.3104|4.4095
un710|1990-01-01|1990-12-31|0.417|3.1806|1.116|0.6216|0.303|0|0.1514|1.1919|0.533|0.171|0|0|0.0582|0.571|0.2725|0|5.6382|0.1514|2.7976
un752|1990-01-01|1990-12-31|0.6255|1.1799|3.1248|2.3976|1.212|0.159|0.0757|0.7398|0.41|2.7702|0.349|0|1.0476|1.713|0.872|2.992|8.5398|0.2347|10.8936
un756|1990-01-01|1990-12-31|0|2.4111|3.9432|3.2856|1.515|0|0|1.3152|7.052|1.6074|0|0|2.328|1.4275|1.853|1.1|11.1549|0|16.6831
un764|1990-01-01|1990-12-31|0.0695|1.1286|0.9672|1.1544|0|0|0.4542|0.3699|2.829|0.6156|0.0698|0|0|0.0571|0.0545|0|3.3197|0.4542|3.9959
un792|1990-01-01|1990-12-31|0.139|1.1286|0.5952|1.4208|0|0|1.8925|1.1097|2.583|0.8208|1.6752|0|0|0.1713|0.654|0|3.2836|1.8925|7.014
un804|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
eu900|1990-01-01|1990-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un862|1990-01-01|1990-12-31|5.282|0.513|0.1488|0.1776|0|0.159|0.4542|0.9864|0.287|0.2394|0|0|0.0582|0.0571|0|0.88|6.1214|0.6132|2.5081
un704|1990-01-01|1990-12-31|0.139|0.3591|0.0744|0|0|4.293|0.3785|0.0411|0.287|0.0684|0|0|0|0|0|0|0.5725|4.6715|0.3965
un276|1995-01-01|1995-12-31|1.807|13.5945|28.9416|13.8528|6.363|0|1.8168|8.631|7.913|15.903|0.9074|0|29.7402|9.1931|13.189|13.2|64.5589|1.8168|98.6767
un024|1995-01-01|1995-12-31|1.251|0.0513|0|0|0|0.159|0.1514|0.0411|0|0.4446|0|0|0|0|0|0|1.3023|0.3104|0.4857
un682|1995-01-01|1995-12-31|15.012|0.3078|0.4464|0.6216|0.101|0|1.2869|4.4388|1.763|0.6498|1.1168|0|0|0.2284|0.436|0.924|16.4888|1.2869|9.5568
un012|1995-01-01|1995-12-31|3.2665|0.0513|0|0.0888|0|0|0.3785|0.2877|0.287|1.026|0|0|0|0.0571|0.218|0|3.4066|0.3785|1.8758
un032|1995-01-01|1995-12-31|0.7645|3.3858|0.4464|0.7104|0.202|0|2.1196|1.5207|1.23|1.1628|0|0|0.0582|0.4568|1.0355|0|5.5091|2.1196|5.464
un036|1995-01-01|1995-12-31|3.2665|8.3106|0.8928|2.8416|1.414|0.0795|1.0598|3.699|2.009|5.5404|0.4886|0|2.4444|3.0834|7.194|1.76|16.7255|1.1393|26.2188
un040|1995-01-01|1995-12-31|0.2085|1.6416|3.1248|4.2624|0.303|0.2385|0|0.9453|9.184|1.0602|0.4188|0|1.0476|0.9136|2.2345|0.924|9.5403|0.2385|16.728
un050|1995-01-01|1995-12-31|0|0.1026|0.2232|0.0888|0|0|0.2271|0.9864|0.082|0.171|0|0|0|0.0571|0|0|0.4146|0.2271|1.2965
un056|1995-01-01|1995-12-31|1.1815|8.7723|6.324|6.216|1.919|0.318|0.3028|0.8631|2.952|1.368|0.7678|0|0.6402|1.4275|2.8885|1.584|24.4128|0.6208|12.4911
un076|1995-01-01|1995-12-31|0.139|6.0534|1.6368|1.0656|1.01|0.2385|2.9523|0.6987|1.066|1.7442|0.1396|0|0.1746|0.9707|0.109|0|9.9048|3.1908|4.9028
un100|1995-01-01|1995-12-31|0.139|0.4617|0.2232|0.2664|0|0|0.0757|0.0411|1.845|3.8304|0.0698|0|0|0.2284|0.7085|0|1.0903|0.0757|6.7232
un124|1995-01-01|1995-12-31|6.394|13.5945|7.8864|4.5288|2.828|0.477|1.8168|4.8498|9.061|3.8304|3.2108|0|2.4444|5.8242|2.943|3.168|35.2317|2.2938|35.3316
un634|1995-01-01|1995-12-31|1.0425|0|0.0744|0|0|0|0|0.3699|0.164|0.6156|0|0|0|0|0.109|0|1.1169|0|1.2585
un152|1995-01-01|1995-12-31|0|4.0014|0.1488|0.6216|0.101|0|0.8327|0.1233|0.82|0.7182|0.0698|0|0|0.2284|0.0545|0|4.8728|0.8327|2.0142
un156|1995-01-01|1995-12-31|1.946|5.3865|8.2584|3.3744|0.404|0|5.7532|0.411|10.701|10.3284|0.0698|0|0.1746|2.1698|1.853|0.528|19.3693|5.7532|26.2356
un196|1995-01-01|1995-12-31|0|0.1539|0.0744|0.6216|0|0|0|0.0411|1.107|0.513|0|0|0|0|0.109|0|0.8499|0|1.7701
un170|1995-01-01|1995-12-31|1.0425|1.2825|0.2232|0.2664|0|0.0795|0.3785|0.1233|0.738|1.0944|0|0|0|0.0571|0.218|0|2.8146|0.458|2.2308
un191|1995-01-01|1995-12-31|0.139|0.2565|0.2232|0.444|0|0|0|0.6987|0.779|1.2312|0|0|0|0.1713|0.0545|0|1.0627|0|2.9347
un208|1995-01-01|1995-12-31|0.4865|3.9501|1.9344|2.664|0.606|0.2385|0.1514|0.2877|1.148|2.052|0.2094|0|0.4074|1.0849|0.763|2.728|9.641|0.3899|8.6804
un818|1995-01-01|1995-12-31|0.4865|0.2052|0.0744|1.5096|0|0|0.6056|0.1644|1.517|0.8208|0|0|0|0.3426|0.545|0|2.2757|0.6056|3.3898
un784|1995-01-01|1995-12-31|7.367|0.7182|0.2976|0.1776|0|0|0.0757|1.644|1.23|0.4788|0|0|0|0.0571|0.109|0|8.5604|0.0757|3.5189
un703|1995-01-01|1995-12-31|0.139|0.3078|0.4464|0.444|0|0.159|0|0.1233|0.492|0.7524|0.0698|0|0.0582|0.3426|0.1635|0|1.3372|0.159|2.0018
un705|1995-01-01|1995-12-31|0.0695|0.2052|0.5208|0.3552|0|0|0|0.2055|0.41|0.8892|0|0|0.0582|0.1142|0.0545|0|1.1507|0|1.7316
un724|1995-01-01|1995-12-31|0.556|5.0787|4.6128|7.104|0.909|0.318|2.1953|0.9864|18.655|4.9932|0.4886|0|0.6984|2.7408|1.744|2.112|18.2605|2.5133|32.4184
un233|1995-01-01|1995-12-31|0.0695|0.1539|0.0744|0.1776|0|0|0|0.2877|0.287|0.5472|0|0|0.291|0.0571|0.0545|0|0.4754|0|1.5245
un608|1995-01-01|1995-12-31|0.0695|0.9747|0.4464|0.7992|0|0|0.0757|0.2055|0.943|0.2052|0|0|0|0.0571|0.3815|0|2.2898|0.0757|1.7923
un246|1995-01-01|1995-12-31|0.278|1.6416|2.232|1.332|0.303|0.318|0|0.0822|1.394|1.5732|0|0|0.9894|0.9707|0.2725|0.616|5.7866|0.318|5.898
un250|1995-01-01|1995-12-31|2.4325|14.8257|14.0616|14.652|4.848|1.9875|9.6139|5.8362|32.062|6.2244|3.3504|0|6.3438|7.1946|13.625|13.948|50.8198|11.6014|88.5844
un300|1995-01-01|1995-12-31|0.278|1.3338|0.372|1.6872|0.101|0.795|1.4383|0.5343|5.412|1.1286|0.0698|0|0|0.571|0.109|0.22|3.772|2.2333|8.0447
un528|1995-01-01|1995-12-31|6.0465|16.3134|8.2584|7.992|4.04|1.272|1.1355|1.3152|3.526|3.6936|1.1168|0|1.5132|2.855|0.7085|5.236|42.6503|2.4075|19.9643
un348|1995-01-01|1995-12-31|0.139|0.9747|0.5952|0.888|0|0.159|0.0757|0.2877|1.517|5.985|0.2094|0|0.0582|0.5139|0.545|0|2.5969|0.2347|9.1162
un356|1995-01-01|1995-12-31|0.2085|3.5397|1.1904|1.1544|0|0.2385|3.3308|6.7404|1.148|0.2394|0.1396|0|0.0582|2.5695|1.0355|0.044|6.093|3.5693|11.9746
un360|1995-01-01|1995-12-31|4.17|1.7955|0.8928|0.9768|0.101|0.0795|1.2112|0.2055|2.296|1.0944|0.1396|0|0|0.0571|0.109|0|7.9361|1.2907|3.9016
un368|1995-01-01|1995-12-31|0.695|0|0|0|0|0|0.4542|0.1233|0.041|0.3078|0|0|0|0|0|0|0.695|0.4542|0.4721
un364|1995-01-01|1995-12-31|5.2125|0.513|0.1488|0.0888|0|0.2385|0.9084|2.877|0.246|0.855|0.1396|0|0|0.0571|0.0545|0|5.9631|1.1469|4.2292
un372|1995-01-01|1995-12-31|0.0695|2.7702|2.0832|0.888|0.404|0.159|0|0.2466|2.583|1.197|0.6282|0|0.2328|0.3426|0.4905|0.22|6.2149|0.159|5.9407
un352|1995-01-01|1995-12-31|0|0.4617|0|0.0888|0|0|0|0|0.082|0.6498|0.0698|0|0|0.0571|0|0|0.5505|0|0.8587
un376|1995-01-01|1995-12-31|0|2.1033|0.744|1.4208|0.101|0|0.5299|1.8495|1.189|1.0602|0.2792|0|0.582|1.4275|0.7085|0.132|4.3691|0.5299|7.2279
un380|1995-01-01|1995-12-31|1.0425|5.7969|13.6152|10.7448|2.525|0.636|5.0719|1.644|16.605|4.5144|1.1168|0|3.2592|4.3396|1.853|2.904|33.7244|5.7079|36.236
un392|1995-01-01|1995-12-31|0.9035|2.8728|27.9|11.544|5.656|0|4.0878|1.3152|1.804|4.7538|0.4188|0|27.2376|9.9925|4.4145|25.96|48.8763|4.0878|75.8964
un398|1995-01-01|1995-12-31|0.4865|0.5643|0.1488|0.0888|0|0|0|3.1647|0|0.0342|0|0|0.0582|0.0571|0.109|0|1.2884|0|3.4232
un414|1995-01-01|1995-12-31|4.2395|0.0513|0.0744|0.2664|0.101|0|0|1.0275|0.779|0.4104|0|0|0|0.0571|0.218|0.836|4.7326|0|3.328
un428|1995-01-01|1995-12-31|0|0.1539|0.0744|0.0888|0|0|0|0.4932|0.287|1.1628|0|0|0|0.0571|0.0545|0|0.3171|0|2.0546
un440|1995-01-01|1995-12-31|0.139|0.2565|0.0744|0.0888|0|0|0.0757|0.2466|0.328|1.026|0|0|0|0.0571|0|0|0.5587|0.0757|1.6577
un410|1995-01-01|1995-12-31|0.9035|2.3598|7.5888|4.1736|0.202|0.0795|2.6495|0.5754|2.009|5.9166|0|0|4.0158|0.9707|0.1635|0.176|15.2277|2.729|13.827
un442|1995-01-01|1995-12-31|0|0.2565|0.2976|2.22|1.919|0|0|0.1233|0.41|0.342|0|0|0.1164|0|0.0545|0.088|4.6931|0|1.1342
un458|1995-01-01|1995-12-31|1.8765|3.6936|3.6456|2.0424|0.101|0.3975|0.6813|1.1508|3.977|0.4788|0|0|0|0.1142|1.199|0.044|11.3591|1.0788|6.9638
un470|1995-01-01|1995-12-31|0|0|0.1488|0.1776|0|0|0|0|0.615|0.3762|0|0|0|0|0|0|0.3264|0|0.9912
un484|1995-01-01|1995-12-31|2.9885|2.7702|4.092|1.6872|0.101|0|0.5299|0.4521|10.824|1.1286|0|0|0.0582|0.5139|0.0545|0.044|11.6389|0.5299|13.0753
un566|1995-01-01|1995-12-31|4.17|0.2052|0|0.0888|0.101|1.6695|0.1514|0.5754|0.369|1.539|0|0|0|0.1142|0.436|0|4.565|1.8209|3.0336
un578|1995-01-01|1995-12-31|7.228|2.2572|0.744|2.3976|0.505|0.3975|0.3028|0.2466|1.558|2.223|0.1396|0|0.3492|0.7423|0.9265|1.848|13.1318|0.7003|8.0332
un554|1995-01-01|1995-12-31|0.0695|2.6676|0.2976|0.7992|0.202|0|0.2271|0.5754|0.779|2.1204|0.1396|0|0.1164|0.6281|0.4905|0.176|4.0359|0.2271|5.0254
un586|1995-01-01|1995-12-31|0|0.3591|0.4464|0.3552|0|0.3975|0.9084|3.9045|0.205|0.2394|0|0|0|0.1142|0.0545|0|1.1607|1.3059|4.5176
un604|1995-01-01|1995-12-31|0.0695|1.2825|0.0744|0.1776|0|0|2.4224|0.0411|0.246|0.7182|0|0|0|0|0|0|1.604|2.4224|1.0053
un616|1995-01-01|1995-12-31|0.695|1.3338|1.0416|1.8648|0|0.3975|0.6813|0.9453|10.25|4.1724|0.0698|0|0.0582|1.2562|0.436|0.044|4.9352|1.0788|17.2319
un620|1995-01-01|1995-12-31|0.278|0.9747|1.2648|1.4208|0.101|0.318|0.1514|0.4932|2.46|0.9234|0.0698|0|0.0582|0.2855|0.4905|0.396|4.0393|0.4694|5.1766
un826|1995-01-01|1995-12-31|5.282|8.8749|12.4248|13.9416|7.171|11.607|9.1597|4.0278|11.603|4.446|3.9786|0|4.4814|10.9632|16.2955|4.928|47.6943|20.7667|60.7235
un203|1995-01-01|1995-12-31|0.3475|0.8208|1.1904|1.1544|0|0.2385|0|0.4521|1.804|2.1888|0.2094|0|0.0582|0.571|0.2725|0.044|3.5131|0.2385|5.6
un642|1995-01-01|1995-12-31|0.2085|0.3078|0.4464|0.2664|0|0.2385|0.4542|0.1233|2.911|4.2066|0|0|0|0.2284|0.981|0|1.2291|0.6927|8.4503
un643|1995-01-01|1995-12-31|12.3015|3.3858|1.3392|1.8648|0.101|1.6695|47.7667|11.2203|5.494|21.2724|0.2094|0|0.1746|4.5109|6.0495|0.132|18.9923|49.4362|49.0631
un702|1995-01-01|1995-12-31|2.9885|2.5137|6.5472|4.7952|0|0|0.2271|0.9453|3.239|0.3078|0|0|0.1164|0.3426|0.8175|0|16.8446|0.2271|5.7686
un710|1995-01-01|1995-12-31|0.973|3.4371|1.0416|0.7992|0.505|0|0.0757|1.0686|2.378|1.0602|0.4886|0|0.0582|0.6281|1.0355|0|6.7559|0.0757|6.7172
un752|1995-01-01|1995-12-31|0.556|2.6676|4.0176|2.7528|1.717|0.159|0.0757|0.8631|1.23|3.1122|0.4886|0|1.6296|2.2269|0.9265|2.508|11.711|0.2347|12.9849
un756|1995-01-01|1995-12-31|0|2.1033|4.9104|4.5288|3.333|0|0|1.3974|3.69|1.0944|0.0698|0|2.3862|1.9414|1.962|1.628|14.8755|0|14.1692
un764|1995-01-01|1995-12-31|0.139|4.4631|2.6784|2.5752|0.101|0|0.8327|0.5343|3.731|0.6498|0.0698|0|0|0.1142|0.0545|0|9.9567|0.8327|5.1536
un792|1995-01-01|1995-12-31|0.139|1.539|1.0416|2.5752|0|0.318|1.7411|1.1508|3.772|1.881|3.9786|0|0|0.4568|1.199|0.176|5.2948|2.0591|12.6142
un804|1995-01-01|1995-12-31|0.2085|1.0773|0.5952|0.5328|0|0|0|5.9184|1.968|0.513|0|0|0.2328|0.6852|1.526|0|2.4138|0|10.8434
eu900|1995-01-01|1995-12-31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
un862|1995-01-01|1995-12-31|5.0735|0.6156|0.2232|0.2664|0.101|0|0.5299|0.9864|0.369|0.2052|0|0|0|0.1142|0|1.1|6.2797|0.5299|2.7748
un704|1995-01-01|1995-12-31|0.3475|0.513|0.1488|0.3552|0|4.293|0.3785|0.0411|0.738|0.2394|0|0|0|0.0571|0|0|1.3645|4.6715|1.0756
un276|2000-01-01|2000-12-31|2.8495|12.2094|30.4296|14.4744|12.726|1.749|1.6654|9.5763|10.127|10.5336|2.0242|0.599|37.6554|11.5342|15.4235|8.624|72.6889|3.4144|106.0972
un024|2000-01-01|2000-12-31|2.641|0.2052|0|0.0888|0|0.3975|0.0757|0.0411|0.041|0.6498|0|0|0|0|0|0|2.935|0.4732|0.7319
un682|2000-01-01|2000-12-31|24.6725|0.3591|0.5208|0.7992|0.101|0|1.2869|4.932|3.526|1.0602|1.6752|0|0|0.2284|0.5995|0.616|26.4526|1.2869|12.6373
un012|2000-01-01|2000-12-31|7.923|0.0513|0|0.1776|0|0|0.4542|0.2466|0.451|1.4364|0|0|0|0.0571|0.3815|0|8.1519|0.4542|2.5726
un032|2000-01-01|2000-12-31|1.668|3.6936|0.5952|0.888|0.505|0.159|1.0598|1.4796|1.558|1.6416|0.0698|0|0.1164|0.7423|0.2725|0|7.3498|1.2188|5.8802
un036|2000-01-01|2000-12-31|4.865|9.2853|0.9672|3.4632|2.222|0.477|0.9841|3.8634|2.624|10.602|4.3974|0|2.7354|3.7115|8.72|1.452|20.8027|1.4611|38.1057
un040|2000-01-01|2000-12-31|0.278|1.9494|3.348|3.996|0.606|0.2385|0|0.9453|9.594|1.2312|0.6282|0.0599|1.2804|1.2562|2.507|0.66|10.1774|0.2385|18.1622
un050|2000-01-01|2000-12-31|0|0.1539|0.372|0.1776|0|0.5565|0.2271|0.9453|0.123|0.2736|0|0|0|0.0571|0|0|0.7035|0.7836|1.399
un056|2000-01-01|2000-12-31|2.919|10.9782|8.7048|8.7024|4.242|0.954|0.3028|0.8631|3.444|1.6074|1.1866|0.1797|1.1058|1.713|3.2155|1.232|35.5464|1.2568|14.5471
un076|2000-01-01|2000-12-31|0.3475|6.2073|2.0832|1.6872|1.212|0|2.8009|0.6576|2.829|3.078|0.0698|0|0.2328|1.8272|0.109|0.264|11.5372|2.8009|9.0674
un100|2000-01-01|2000-12-31|0.2085|0.3591|0.1488|0.3552|0|0|0.0757|0.0822|1.476|2.907|0.0698|0|0|0.2855|0.654|0|1.0716|0.0757|5.4745
